,MSFT,GOOGL,AMZN,V,EQIX,ILMN,ROK,NEE,COST,ALB,SLB,^GSPC,^NDX,^IXIC,^DJI,^RUT,^VIX,XLK,XLC,XLY,XLF,XLRE,XLV,XLI,XLU,XLP,XLB,XLE,QQQ,SPY,AGG,TLT,GLD,Mkt-RF,SMB,HML,RMW,CMA,RF,MOM
2020-03,-0.0265415015206943,-0.1323875262851898,0.0350205713182232,-0.113556440151499,0.0903805326732276,0.0280423836492544,-0.1776023980607707,-0.0480300336588735,0.0141921086882352,-0.3074963726495502,-0.502030146897557,-0.1251192824089282,-0.0766181868625586,-0.1012294330311899,-0.137437515334839,-0.2189945113297613,0.3348292221593678,-0.0857794982950495,-0.1259918811633331,-0.1491332254056721,-0.2103594187279613,-0.1510657281406855,-0.0388734822677679,-0.1862594625650321,-0.0999560954961209,-0.055320930972158,-0.1399669803617401,-0.3437095732965405,-0.0728581486230167,-0.1248713398242401,-0.0052681705706828,0.0637671500256864,-0.0022240316767432,-0.1335,-0.0818,-0.1383,-0.0161,0.011899999999999999,0.0012,0.08199999999999999
2020-04,0.136326309380236,0.1590000590220581,0.2689001176660717,0.1092355086660448,0.0810637427364711,0.1680945407521601,0.2555828491095899,-0.0394813870196115,0.0651009979524668,0.0897642192367087,0.2468492554910124,0.1268440381652789,0.1519178045210212,0.1544719798374172,0.1108063512590822,0.1366404144737643,-0.3621591157654439,0.1373645749525358,0.1365277547186338,0.1888254439750736,0.0946208828523267,0.0941932345313523,0.1258747939882185,0.0881206644248688,0.033387660624724,0.0695796200629288,0.1518650041185774,0.3076394966250586,0.1497372430373142,0.1269833788292464,0.0171905981572935,0.0121884624503219,0.0726106030287743,0.1358,0.025699999999999997,-0.0134,0.0276,-0.0102,0.0,-0.0558
2020-05,0.0253912388898396,0.0644686278100474,-0.0127849412400917,0.0942638529742336,0.0373856131792489,0.1379807686634473,0.1469310673827644,0.1057461370208783,0.0180530049232863,0.2456450937399257,0.0980973688339479,0.0452818196655582,0.0616654525427271,0.0675310140209179,0.0426107193344185,0.0636168058141775,-0.1944363396869916,0.0717644311220342,0.0743836898722294,0.0650944128629111,0.027204891140641,0.0215215251329841,0.032888725996208,0.0538856608401641,0.0424377995479057,0.0166494449953111,0.0688125314816281,0.0200000218039106,0.0660090527344978,0.0476453799745808,0.0067260493236285,-0.0176182258887235,0.0258816154368208,0.0559,0.0192,-0.05,0.0096,-0.0316,0.0001,0.0015
2020-06,0.110559182726267,-0.010791714561115,0.1295667285339112,-0.0106023636552701,0.0066940886281847,0.0201074194235506,-0.0146188470546956,-0.055044194081842,-0.0170521132561322,0.0136709940334958,0.0024679584393996,0.0183883965139242,0.0629289342119556,0.059948071684579,0.0169313963086918,0.0339516475341103,0.1061432225372478,0.0694907243874041,0.0023915183676654,0.0307386899568171,-0.0052282381741601,0.0123495554839225,-0.0244254436462311,0.0197282931759381,-0.0467228277916734,-0.0022463264825888,0.0218145951145936,-0.0109555846553787,0.0628665025645225,0.0177342825974873,0.0065905239273797,0.0033658113525225,0.0273770263017645,0.024399999999999998,0.0195,-0.0217,0.0014000000000000002,0.0055000000000000005,0.0001,-0.0087
2020-07,0.0073703836695129,0.049293231939989,0.1471136218500213,-0.0143396136136491,0.1184394649571884,0.0318887977605584,0.0241314328986042,0.1687557126394305,0.0759218768938745,0.0679968649387483,-0.0135945649879902,0.0551013214804436,0.073746319207693,0.0682489043880787,0.0238423388880082,0.0270992588482281,-0.1961880105432565,0.0568472603450851,0.0756847056241354,0.0727429296932695,0.038461679435759,0.0416548725473626,0.0545617232853137,0.0441047019568749,0.0779727332781712,0.0692361678391593,0.0711624698933253,-0.048084593428669,0.0734652778397764,0.0588923774892995,0.0133321747440031,0.0443517275623774,0.107904630970137,0.0583,-0.0319,-0.0144,0.0038,0.0097,0.0001,0.07690000000000001
2020-08,0.1027521799262762,0.0951509882034677,0.090461033692982,0.1150763271089354,0.0089503615471442,-0.0652606535005109,0.0614255083355559,-0.0004351806929829,0.0679814046614406,0.1036865855988888,0.0479603580367229,0.0700646669017177,0.110474379458257,0.0958738565553374,0.0757418725473531,0.0550177639042841,0.079722029269303,0.1188082963475676,0.0882503320032326,0.0955476242627431,0.0428630864115282,-0.0002757973228465,0.0258693834986423,0.0847624206977226,-0.0259738040586463,0.0459330131946904,0.0435719381482289,-0.0105465709720879,0.1094473395529618,0.0697967723290877,-0.0082358397523518,-0.0504651265111327,-0.0032356731296194,0.0762,-0.0089,-0.0302,0.042699999999999995,-0.0151,0.0001,0.0043
2020-09,-0.0673966422750504,-0.1005995507974408,-0.0875785918526055,-0.0567008881616205,-0.037541863193048,-0.1347629016346551,-0.0427278191106832,-0.0057668982986957,0.0211127119477105,-0.0151320232039473,-0.1760656477977896,-0.039227970178423,-0.057192450793893,-0.05162857309432,-0.0228051496456558,-0.0346954076543341,-0.0015145402654226,-0.0533507680854031,-0.0590315973374617,-0.0186339127845526,-0.0342221779228001,-0.021177890543843,-0.0218042907608191,-0.0068219439590636,0.0108132245338816,-0.0167475871046236,0.0150761581121905,-0.1460663586242988,-0.0577861913063481,-0.0374437468165846,-0.0009733841899577,0.0077342898585881,-0.0417140433776253,-0.0364,-0.0001,-0.027200000000000002,-0.0138,-0.019299999999999998,0.0001,0.0318
2020-10,-0.0373700655874734,0.1026949533093515,-0.0357540853352055,-0.0913136845442192,-0.0380068331544705,-0.0529959424791224,0.074497153810046,0.055051078572984,0.0093159443961341,0.0440186227960948,-0.0398457765548045,-0.0276657862213797,-0.0319764818839535,-0.0229164717332733,-0.0460770811495595,0.0204219967361336,0.4417898842535248,-0.0500427647634741,-0.0033669981041266,-0.0272827585307201,-0.0087247298452695,-0.0317550365805811,-0.0362156630668024,-0.0144192799064576,0.0505221017040173,-0.0287051863038149,-0.0072279522233182,-0.0410684542999131,-0.0304491643869574,-0.0249335075583471,-0.0055831110331507,-0.033852433354603,-0.0051942084141127,-0.0208,0.0467,0.0425,-0.0077,-0.005699999999999999,0.0001,-0.031
2020-11,0.0600606439074704,0.0855698098930231,0.0434398688653248,0.1593579387854964,-0.0423708446034886,0.1004099162321789,0.0826944375479163,0.0099048276645179,0.0954923157426901,0.4587495662379295,0.3915661901568732,0.107545635443859,0.1099588884154143,0.1179617644226482,0.1183717610206165,0.1828687856793514,-0.4589689782440854,0.1138370670375636,0.1047299746124237,0.0999511710400569,0.1684827693118631,0.0688138211445119,0.0794805068222912,0.1602739460341522,0.0073739587612884,0.0746868179286033,0.1236149789454366,0.2799445014838535,0.1122576028639317,0.1087768227415688,0.0120675697571943,0.016638899007958,-0.0540862596160899,0.1244,0.0712,0.0209,-0.0225,0.0128,0.0001,-0.126
2020-12,0.0390057260937768,-0.0010031079499288,0.0280583830144842,0.0398384079591769,0.0234883788144202,0.1487472940626437,-0.0185863998106832,0.048376044213112,-0.0130706569517488,0.0878830560937973,0.0563755646076096,0.03712145909357,0.0505334018957617,0.0565255121278371,0.0326546637545055,0.0851952630691044,0.1059795983236844,0.0554162608701658,0.0334517484411529,0.0242780900149341,0.063060441618465,0.0146190279447688,0.0379783488537808,0.0100684730206628,0.0062044284732254,0.0165102475292353,0.0248159253001196,0.0448012252305065,0.0490242907597726,0.0370484593385043,0.000857499704846,-0.0122761949968372,0.0701386126467504,0.0463,0.0493,-0.0168,-0.0197,-0.0006,0.0001,-0.0227
2021-01,0.0428919473153348,0.0426326473753349,-0.0155760122365283,-0.1164908334381717,0.03609783795954,0.1525405017665866,-0.0090905263582096,0.0482175390487653,-0.064626609255337,0.1026299982109755,0.0174073470476465,-0.0111366607554451,0.0028785538945379,0.014153180438351,-0.0203833083245875,0.0500186888990905,0.4545055012126544,-0.0083831408719479,-0.0088913092895803,0.0076500721171492,-0.017978182842762,0.0054705261136773,0.0140163477648833,-0.0426877842134139,-0.0087719613160892,-0.0498148434906486,-0.0241746334886323,0.0374668432969746,0.0026137556388148,-0.0101903638806611,-0.0074457617839107,-0.0363285529436759,-0.0322381698829523,-0.0007000000000000001,0.0681,0.0322,-0.0365,0.049699999999999994,0.0,0.043
2021-02,0.004118167243424,0.1064651973749775,-0.0353284137674236,0.1007490633009133,-0.120033348230222,0.0304145918827818,-0.0168628927279053,-0.0866132348898948,-0.0589519819245102,-0.0335052603422788,0.2625363493106767,0.0260914513774483,-0.0012331903022978,0.0093077852575542,0.0316766856005963,0.0614427590373913,-0.1553339185840544,0.0136506687817374,0.0701255875617692,-0.0053081633981066,0.1160622553771737,0.0157780173477952,-0.0210381796245304,0.0688925961560342,-0.0609814814962369,-0.0123262290590611,0.0411951130333543,0.2245675701268701,-0.0013348864419588,0.0278053460588223,-0.01518123174076,-0.0573291829780627,-0.0625688141681758,0.0281,0.045,0.07200000000000001,0.0033,-0.0199,0.0,-0.0799
2021-03,0.0145879815369818,0.0200849301353513,0.0003717841485171,-0.0031074960144268,0.048200192906308,-0.1259643533134514,0.0910884781485055,0.0289870530591254,0.0648946050458452,-0.0682203245107343,-0.0257970682696021,0.0424386325331651,0.0140982098326631,0.004132736732034,0.0662471610664217,0.0088457646446935,-0.3059034315214091,0.0183666019607942,0.026261562331622,0.0445983919863965,0.0585237930930389,0.0681383483935511,0.0402731846559438,0.0898685988817924,0.1055205626113566,0.0849820673018473,0.075904215275935,0.029709833112683,0.0171674039377651,0.0453992639942237,-0.0114632482650968,-0.0524523376353098,-0.011433105943016,0.0316,-0.0084,0.0735,0.0635,0.0352,0.0,-0.061
2021-04,0.069601731506341,0.1410797942130268,0.1206627370956834,0.1031030299815491,0.0605804737055117,0.022861030612479,-0.0044453583729662,0.0251289226306881,0.0578954030737901,0.150982528749421,-0.0051490612883932,0.0524253213475585,0.0587650640943155,0.0540361280800778,0.0270848629033491,0.0206843132404277,-0.0407215991604519,0.0518789042695293,0.064511714437351,0.0645563345492912,0.0649048586894258,0.0830588898597248,0.039318218878801,0.0353479342462592,0.0418489917846327,0.018591769614686,0.0538069505100085,0.0067264595117773,0.0590980943665968,0.0529105759573589,0.0073202406378893,0.0249507678926701,0.035633887903232,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,0.0123
2021-05,-0.0076273484459696,0.0014233076571072,-0.0704702552586937,-0.0253889422844104,0.0262625887399519,0.0325832221553707,0.0019913111923253,-0.0553477948759963,0.0166087503382679,-0.0064816299934357,0.1582254925173669,0.0054864886706069,-0.012571460940557,-0.0153222345504729,0.019324000727863,0.0011118796291738,-0.0994089371733114,-0.0093056578213231,0.0094807798276981,-0.0339817218050071,0.0477108657996989,0.0114568842851823,0.0187091707233391,0.0312957668604647,-0.023381320982885,0.0176774455584889,0.0508191443405683,0.0570963748418116,-0.0120120570460237,0.0065660549825659,0.0020383316595942,2.159332681928028e-05,0.0767837796662593,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,0.005600000000000001
2021-06,0.084988840735569,0.0360398226215754,0.0673549873709398,0.0286846837454644,0.0894235253404283,0.1665763081312163,0.0845595330527264,0.0061098151572898,0.0459991440194886,0.0105198782580602,0.0257970364024293,0.0222140095658347,0.0634413049003401,0.0549293933890249,-0.0007801311810491,0.0183255303780485,-0.0554892775939912,0.068863374506267,0.0295158284020797,0.0345687638471845,-0.0303939063989671,0.0313650599023547,0.0229896156615458,-0.022794645688037,-0.0220831142269254,-0.0054440536137463,-0.0526322882598617,0.0423398280351219,0.062621464575947,0.0224275277801628,0.0082789024059417,0.0441909741052886,-0.0714766209832552,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0,0.0207
2021-07,0.0517162347834303,0.1035060505180192,-0.0327222827222827,0.0537591000876009,0.022190132043506,0.0476320985184171,0.0748198256582837,0.0630458491626844,0.088092306141789,0.2230794163945066,-0.0993437689905131,0.0227480548283887,0.0278327830937965,0.0116333474615786,0.0125485655878994,-0.0364848399933516,0.1522425684792985,0.03887285083559,0.0176609816076287,0.0105293173068428,-0.0046331393164197,0.0462442033016576,0.0492256595750326,0.0093749143763177,0.0433338398805436,0.0220092053166365,0.0207753070262206,-0.0831632686432027,0.0286091275946152,0.0244124243626446,0.011165794840279,0.0371668437414021,0.0252973635083255,0.0134,-0.0455,-0.0179,0.055,-0.0059,0.0,-0.0217
2021-08,0.0615912880622702,0.0740090760425931,0.0430341694999938,-0.0689055624012403,0.0316815219672643,-0.0778416546683919,0.0622326573924019,0.0831103681544738,0.0599693200961612,0.1490001123866604,-0.0230839220976507,0.0289904162554386,0.0416185508421014,0.0399763750976385,0.0121727783815694,0.0213453203958451,-0.0964912418293272,0.0355934204130041,0.0390777833025486,0.0178462563953791,0.0514784515695134,0.0280291984711857,0.0231556744195742,0.0111261457260167,0.0389572330840974,0.0104879253958751,0.0189239736484652,-0.0200444844152138,0.0421867485135014,0.0297597134730227,-0.0020038376377392,-0.0034019822628379,-0.0007655451490135,0.029500000000000002,-0.0066,-0.0023,-0.0026,-0.0172,0.0,0.0263
2021-09,-0.0661189295438983,-0.0761693090103171,-0.0535181087629258,-0.027717258539979,-0.0632164484144411,-0.1127613770250292,-0.096512549121442,-0.0651267571355351,-0.0134798827953085,-0.0735169578620004,0.0570612222441722,-0.047569168801901,-0.0573007597535548,-0.0531258531747733,-0.0428952845046703,-0.0305219532967794,0.4041262155586413,-0.05839968335088,-0.0627533129325855,-0.0214080169805455,-0.0184251109494499,-0.0625206517078478,-0.0551841138870586,-0.0607981961739552,-0.0609323123820959,-0.0413914578790866,-0.0718859741349273,0.0893147966728857,-0.0568315027955468,-0.0466054114739201,-0.0091720409536617,-0.0290703323464286,-0.0322352592492413,-0.044000000000000004,0.011200000000000002,0.0512,-0.0192,0.02,0.0,0.0143
2021-10,0.176291037079542,0.1074988570395423,0.0266024575966432,-0.0492930155723414,0.0594080537573953,0.0232982154249017,0.0862468059352936,0.0867294558419777,0.0956605499899345,0.1438552870529141,0.088393933706891,0.0691438364006065,0.0790251619929065,0.0726583210693416,0.0583749343839896,0.0421071867628002,-0.2973206284458388,0.0817706182018449,0.0023717806150975,0.1209252356896593,0.0727419438327832,0.0758151779451816,0.0512178634391502,0.0679681143719532,0.0474326277485908,0.035008777803579,0.0759702904491641,0.103283128438866,0.0786399388212024,0.0701637679173183,-8.722525700466388e-05,0.0246507474170492,0.0147971785270872,0.0663,-0.027000000000000003,-0.0053,0.0171,-0.0154,0.0,0.0332
2021-11,-0.0012819983976695,-0.0415310657117253,0.039923701306487,-0.0833870030176031,-0.026207818533987,-0.1198140109184724,0.0561868406393426,0.0214971237658219,0.097327043089288,0.0639596713798864,-0.1072092347739699,-0.0083337061847461,0.018008942336525,0.0025357977274731,-0.0372935875313406,-0.0427827179308959,0.6722017313235555,0.0445121730336,-0.0613947653113454,0.0163559541829647,-0.0571285237456271,-0.008991862174852,-0.0305635514624398,-0.0356013469829573,-0.0170377346056013,-0.0134738649607923,-0.005521526434984,-0.0501133160543624,0.0199685266232649,-0.0080351981893181,0.0027081946039728,0.027714726595954,-0.0069006536969854,-0.0158,-0.017,-0.0037,0.0719,0.017,0.0,0.0097
2021-12,0.0173325963360706,0.0208215556683102,-0.0492519687882848,0.1183876890650534,0.0414182643229252,0.041359902399908,0.0376266499274129,0.075823943013966,0.0525044097009128,-0.1213523174201565,0.0442816716038565,0.0436129134620648,0.0114130559113856,0.0069044558044497,0.0537813814309107,0.0211014313177859,-0.3666789637688646,0.0324733779901722,0.0327689372726514,0.0014974074163525,0.0336429625675473,0.1026317402969585,0.0901982744963065,0.0539760452091435,0.0968927587588968,0.1045471171830623,0.0758318787466731,0.0298339652437014,0.0115234364562772,0.0462480103298879,-0.0035867127894679,-0.0201379560651685,0.0329909771230645,0.032400000000000005,-0.0078000000000000005,0.0325,0.048799999999999996,0.0429,0.0001,-0.024
2022-01,-0.0753447342333329,-0.0659190601923463,-0.1028299102184566,0.0436528949045293,-0.1429822579581798,-0.0831142989318619,-0.170932975561227,-0.1632392342327655,-0.11021664679975,-0.055738438795132,0.3045075223070794,-0.0525851650273938,-0.0851730056950308,-0.0898109659723019,-0.0332002702468824,-0.0965835905788867,0.4419280437746498,-0.0684418299234266,-0.0480178530794326,-0.0953333945916647,0.0002556846013261,-0.0862768640702309,-0.0685640595240357,-0.0479159493294758,-0.0325511351959515,-0.0147839495234726,-0.0679837305498491,0.1877477432849008,-0.0874700989124074,-0.0527414498171091,-0.0199858930084564,-0.0391387604843576,-0.0167876126770399,-0.061500000000000006,-0.0401,0.1286,0.0077,0.07730000000000001,0.0,-0.0241
2022-02,-0.0372121680366547,-0.0018218714225023,0.0266725182655884,-0.0428809278764745,-0.0209269507590903,-0.0637004491578997,-0.0745421647266665,0.0074694843630611,0.0295111570962793,-0.1125758460029103,0.0074785025322972,-0.0313604919459082,-0.0463655676592359,-0.0343036244833141,-0.035274472645244,0.0096823373469991,0.21425693560897,-0.0487743552855711,-0.074374300644081,-0.0406599395239435,-0.0138245472573701,-0.0479507213316284,-0.0096775584493251,-0.0084375968453743,-0.019061265628995,-0.0140845675838778,-0.0126702019226351,0.0706917608429507,-0.0447598552309422,-0.029516841555865,-0.0114572274918683,-0.0163302410141095,0.061217257237826,-0.022799999999999997,0.0286,0.030600000000000002,-0.0203,0.030299999999999997,0.0,0.0165
2022-03,0.0318617430110093,0.0296949802588557,0.0614372850300157,0.0261429917804381,0.0494459677863818,0.0698101557518566,0.0504535926558138,0.0822790656038763,0.1090036071702229,0.1312865219303163,0.052752300217598,0.0357732883715462,0.0421891205312219,0.0341142812585706,0.0231835257187629,0.0107611452504876,-0.3180762943258497,0.0334498927278597,0.0073753192289267,0.0442668397365497,-0.001299865732624,0.0782510566035687,0.057381531809642,0.0343637850091753,0.1034525271253092,0.0178135934075214,0.0611889236942944,0.0933861667332964,0.0466788838591494,0.0375903836767159,-0.0281214459489466,-0.0544441228065768,0.0127255799503041,0.0308,-0.021099999999999997,-0.019,-0.015,0.0321,0.0,0.0292
2022-04,-0.0998669501645049,-0.179467023045833,-0.2375250931362105,-0.038959211917014,-0.0303930310862525,-0.1509731043309887,-0.0977036876717905,-0.1616100428671061,-0.0751324273308158,-0.1280580028868601,-0.0556770056606442,-0.087956711804343,-0.1336854624934862,-0.1326168062051618,-0.0490548295507666,-0.0995251114131293,0.6245137350906051,-0.1101743668177726,-0.1413201426526372,-0.1195674344840898,-0.0994259901739154,-0.0355959819590694,-0.0489087222375484,-0.0761314888956773,-0.0429762240545317,0.023059512240432,-0.0353941813580088,-0.0168759547863169,-0.1359573600909311,-0.0877690979294316,-0.0380586096522577,-0.0942384391487517,-0.0207029635246933,-0.0941,-0.0034999999999999996,0.061799999999999994,0.0341,0.0592,0.0,0.0499
2022-05,-0.0180771794847258,-0.0030452406361346,-0.0327643176031664,-0.0026030573182259,-0.0398829154298686,-0.1927186868083854,-0.1515495537485569,0.0718267229236908,-0.123185125570179,0.3505160709945298,0.1824518184160481,5.317770464463578e-05,-0.0165463638908588,-0.0205316091282877,0.0003914872083776,-3.215306272330576e-05,-0.2158682833063601,-0.0068588612489937,0.0189637176087,-0.0512037380220443,0.0278180922727495,-0.0510729337290097,0.0148898237496697,-0.0046246112275963,0.0430818972325568,-0.0408293710113945,0.0117606477537091,0.1603458000729938,-0.015866107996478,0.002257291523279,0.0076051870683908,-0.0225331386497671,-0.0326154776610677,-0.0033,-0.0003,0.08439999999999999,0.0155,0.0395,0.0003,0.0252
2022-06,-0.055320549537027,-0.0421844992085564,-0.1164592126224128,-0.0720177497450295,-0.0437642327970896,-0.2301653826077974,-0.0651501426192162,0.0233848391111488,0.0280125826363659,-0.1962753813169757,-0.2219319865237562,-0.0839199999338268,-0.0900467420750514,-0.087129828992697,-0.0671319574716436,-0.0837160391182416,0.0962198739605988,-0.0925572705336499,-0.0960227103549746,-0.108334578623125,-0.1086086488208637,-0.0685473277604611,-0.0260804467264759,-0.0736700869102053,-0.0489547934177322,-0.0234724488124374,-0.1385628931388917,-0.1707346911170622,-0.0890787153338145,-0.0824604133184297,-0.0155296440785157,-0.0127456593515963,-0.0156596510771248,-0.084,0.013300000000000001,-0.06,0.0176,-0.0458,0.0006,0.010700000000000001
2022-07,0.0930966398696431,0.0675182443080797,0.2705959712975005,0.0773019311137503,0.0711087105356811,0.1753092304185548,0.280819053182725,0.0907563913300506,0.1313520933645147,0.1690591783229564,0.0355145311921754,0.09111639173021,0.1255463479925693,0.1234910031761828,0.0672516757610259,0.1037710942381189,-0.2570532705017728,0.1345186065921684,0.0386955272409001,0.1843902474885239,0.0718601743469846,0.0851687454373617,0.0324394207666789,0.0950311250341968,0.0544703500794954,0.0320031818140644,0.0615489253283896,0.0966298396889016,0.1255173801921139,0.0920873250468234,0.0253805850183812,0.0243102290775032,-0.0258815174913124,0.09570000000000001,0.0178,-0.0415,0.0077,-0.06849999999999999,0.0008,-0.0438
2022-08,-0.0666631313312324,-0.069635376240133,-0.0606150462405203,-0.061515432715358,-0.0618218263078832,-0.0694111388077266,-0.0677143661107132,0.0116287495955371,-0.0354704060118911,0.0968030965616548,0.0302459549101721,-0.0424401282729983,-0.0522042812425119,-0.0463646668952804,-0.0406361388490706,-0.0218063503007419,0.2128458008329203,-0.0621273973187861,-0.0353026459169086,-0.0449550431141917,-0.0195789897134437,-0.0561569635236088,-0.057704114993943,-0.0283353754286131,0.0052738553888067,-0.0185261050439172,-0.0348137747319247,0.0265238210188707,-0.0513220188035343,-0.0408019290156679,-0.0304229231486551,-0.0455312519616291,-0.029433282458307,-0.0377,0.0148,0.0018,-0.047400000000000005,0.0132,0.0019,0.0189
2022-09,-0.1092668304909648,-0.1161523448890962,-0.1086218900978376,-0.1059835996959258,-0.13467301725632,-0.0538087644827832,-0.0921329617771041,-0.0781799868348354,-0.0954413631512716,-0.0118649324635912,-0.0546323880383158,-0.0933956720132743,-0.1059979903806602,-0.1049897646975497,-0.0883808932310358,-0.0972821860231835,0.2222651648035427,-0.1196711300761736,-0.1174834811961565,-0.0820635049102515,-0.0765593107612329,-0.1317131531297415,-0.0253866619128646,-0.104309152696165,-0.1128098228287252,-0.0813283498659808,-0.0930292075934684,-0.0955872880772338,-0.1053553213086201,-0.0924459286715577,-0.0414500593532647,-0.0823505815518167,-0.0288818106367754,-0.0934,-0.0098,0.0003,-0.013300000000000001,-0.0077,0.0019,0.0371
2022-10,-0.0033060729452388,-0.0119183911926156,-0.0934513058282632,0.1661131633121217,-0.0042191102965658,0.1993291484174033,0.1868344892081537,-0.011605781992255,0.0638094459978708,0.0583496618952161,0.4493037444584205,0.0798634138370089,0.0395899997231747,0.0390076675283612,0.1395080360913416,0.1094118036990372,-0.1815307250512381,0.0765281289436043,0.0066820456554881,0.0110916259170192,0.119235537837131,0.0199944981505326,0.0961109873302565,0.1389423144827706,0.0193862653577032,0.0900647244383663,0.0892514854745716,0.2496527356599582,0.0399986591466754,0.0812756376945216,-0.0127847690939726,-0.0596443574036436,-0.0178444077035625,0.0786,0.0181,0.0797,0.0327,0.0643,0.0023,0.0392
2022-11,0.1022228034572001,0.0685640550815609,-0.0575947030970991,0.0498408805267971,0.2252264685648319,-0.0469364931532466,0.0397804117502504,0.0984537078119203,0.0752740720701856,-0.0067171888577255,-0.009225516172983,0.0537528933524931,0.0547530058297993,0.0436697344244945,0.0567263371256623,0.0215067579665839,-0.2047913218287582,0.0632671434061011,0.0684504137628634,0.0148577569507122,0.0685698416242992,0.0683366096839972,0.0472314779789113,0.0781134728359826,0.0696315585238225,0.0611765207989198,0.1170355071437421,0.0127779775701601,0.0554413331552894,0.0555915071749977,0.038084630070114,0.0715105001078084,0.0849186596373046,0.046900000000000004,-0.0275,0.0148,0.0629,0.0315,0.0029,-0.0171
2022-12,-0.0600453597977465,-0.1263490123978163,-0.1298943525647971,-0.0425806405017992,-0.0515747350014272,-0.0728172832949189,-0.0251683858021406,-0.0129872434255843,-0.1534537713110084,-0.2186549068704795,0.0405958757622719,-0.0589714740747304,-0.0906312889237985,-0.0873316647410185,-0.0417036467949507,-0.066432358539833,0.0529640503706865,-0.0821026955024151,-0.0660426479222979,-0.1139494622170889,-0.0522044450571757,-0.0481829412601825,-0.0187769634824099,-0.029898306585262,-0.0049443132738336,-0.0272755638397221,-0.0551874807151779,-0.0304893509368389,-0.0901365719823772,-0.0576282426213732,-0.0087052128567847,-0.0262005759374502,0.0293064856659408,-0.0638,-0.002,0.0134,0.0034000000000000002,0.042800000000000005,0.0033,0.049400000000000006
